gene_symbol,direction_in_PRFT_high,log2FC,FDR,rank,used_for_CMap,source_DEG_file,comment
CYP1B1,upregulated_in_PRFT_high,1.4797549051056,0.00282968977571761,101,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
LTBP1,upregulated_in_PRFT_high,1.47284927826786,0.0044888207360728,102,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
ZNF503,upregulated_in_PRFT_high,1.46881308473671,0.000221373363683526,103,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
RBPMS2,upregulated_in_PRFT_high,1.45846780272655,0.00117414463349243,104,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
PKP2,upregulated_in_PRFT_high,1.45320248596633,0.00356352099970517,105,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
LILRA5,upregulated_in_PRFT_high,1.45250378241114,0.0160940784858905,106,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
H2AFY2,upregulated_in_PRFT_high,1.4507925955627,0.00991116866597734,107,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
PNPLA1,upregulated_in_PRFT_high,1.44668307939055,0.000135283877520946,108,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
HOXA3,upregulated_in_PRFT_high,1.44485316760226,0.0246789302382021,109,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
ARHGAP6,upregulated_in_PRFT_high,1.43781797647689,0.000374115033272881,110,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
C1orf226,upregulated_in_PRFT_high,1.43548892007485,0.000539813132138379,111,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
CPM,upregulated_in_PRFT_high,1.43373612670411,0.000207668464204751,112,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
IL31RA,upregulated_in_PRFT_high,1.43078159583,0.00191237276795281,113,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
RGL3,upregulated_in_PRFT_high,1.4301185244587,6.13549082136836e-07,114,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
VCAN,upregulated_in_PRFT_high,1.42561982090353,0.0181949148052782,115,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
RBM47,upregulated_in_PRFT_high,1.42426276396687,0.0011882418521419,116,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
HOXB5,upregulated_in_PRFT_high,1.42390557337611,0.0389886902058824,117,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
SORT1,upregulated_in_PRFT_high,1.42160195134993,0.003982025276815,118,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
PI15,upregulated_in_PRFT_high,1.42119045709704,0.0169276834491305,119,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
APOC1,upregulated_in_PRFT_high,1.42076553060679,0.00118287675148094,120,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
RHAG,upregulated_in_PRFT_high,1.42026157444535,0.00539275806890229,121,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
APOL4,upregulated_in_PRFT_high,1.41991959369154,0.00328833075511898,122,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
GAS2L3,upregulated_in_PRFT_high,1.4192823710238,2.38687320068855e-05,123,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
LPL,upregulated_in_PRFT_high,1.41911780272656,0.00258100436324295,124,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
WLS,upregulated_in_PRFT_high,1.4181822507351,0.000996729212676147,125,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
KIAA0802,upregulated_in_PRFT_high,1.41502182571506,0.000435166761683605,126,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
MT1E,upregulated_in_PRFT_high,1.41015604116547,0.00026498590397791,127,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
NXF3,upregulated_in_PRFT_high,1.40820435712378,0.0123142481089929,128,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
ASGR2,upregulated_in_PRFT_high,1.40685828655441,0.00546376119933985,129,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
FAM198B,upregulated_in_PRFT_high,1.40491079925156,0.00166157058680932,130,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
PLA2G2F,upregulated_in_PRFT_high,1.403782638332,4.95357449530904e-05,131,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
DAAM2,upregulated_in_PRFT_high,1.39903830526598,0.00158335491773608,132,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
LYZ,upregulated_in_PRFT_high,1.39902543437585,0.00274156229637436,133,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
MT1F,upregulated_in_PRFT_high,1.39084537556804,1.90710497912175e-05,134,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
CD276,upregulated_in_PRFT_high,1.38916486233629,0.00175119387331116,135,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
AIG1,upregulated_in_PRFT_high,1.38570026730822,2.09154922910043e-05,136,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
IGSF3,upregulated_in_PRFT_high,1.38169383854585,5.90166245686187e-06,137,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
MAFB,upregulated_in_PRFT_high,1.3803834001604,0.00657696206003645,138,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
S100A12,upregulated_in_PRFT_high,1.37847258754345,0.0412138126460789,139,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
FAM127C,upregulated_in_PRFT_high,1.37747364341086,0.000723750455211242,140,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
C1QA,upregulated_in_PRFT_high,1.37471849772789,0.00615696376631778,141,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
PDK4,upregulated_in_PRFT_high,1.37441614541568,0.00543385103305588,142,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
NPL,upregulated_in_PRFT_high,1.37397262763968,0.000102879732947047,143,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
CACNA2D3,upregulated_in_PRFT_high,1.37392607591554,0.00778174078746512,144,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
NOD2,upregulated_in_PRFT_high,1.37341672012833,0.000295571242346768,145,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
IL1RN,upregulated_in_PRFT_high,1.37190316760226,0.0029570535424054,146,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
FAM38B,upregulated_in_PRFT_high,1.36981144079124,0.0286731985475235,147,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
PRICKLE2,upregulated_in_PRFT_high,1.36694032344294,0.000165728722193286,148,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
LGR4,upregulated_in_PRFT_high,1.36530125634858,0.00110882421036149,149,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
APOBEC3A,upregulated_in_PRFT_high,1.36501976744187,0.00257388597876675,150,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
BAALC,downregulated_in_PRFT_high,-2.82762759957229,1.723723483064e-06,1,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
DUSP27,downregulated_in_PRFT_high,-2.63917661053194,3.40836344588579e-06,2,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
TRH,downregulated_in_PRFT_high,-2.62098659449345,0.000272111278287878,3,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
CD34,downregulated_in_PRFT_high,-2.60651798984227,0.00033061644912242,4,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
ST18,downregulated_in_PRFT_high,-2.56478405506549,2.79438701770896e-05,5,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
FLJ22536,downregulated_in_PRFT_high,-2.29876642608928,3.65134601600755e-06,6,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
DNTT,downregulated_in_PRFT_high,-2.29335475808607,0.00927441402943996,7,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
GPR12,downregulated_in_PRFT_high,-2.05597035551991,4.14796424891446e-05,8,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
PROM1,downregulated_in_PRFT_high,-1.97183066025125,0.00985215968087027,9,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
MN1,downregulated_in_PRFT_high,-1.94555120288692,4.31436186018983e-05,10,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
VPREB1,downregulated_in_PRFT_high,-1.92400576049184,3.2489324404744e-05,11,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
SHD,downregulated_in_PRFT_high,-1.92173306602512,0.000548946136823714,12,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
TSPAN7,downregulated_in_PRFT_high,-1.92112115744453,0.00166817916193035,13,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
HPGDS,downregulated_in_PRFT_high,-1.9089226811013,0.00186374131500865,14,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
SLCO5A1,downregulated_in_PRFT_high,-1.87121086607858,0.000919450173511676,15,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
AADAT,downregulated_in_PRFT_high,-1.86594616412724,0.000345785354244876,16,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
ARPP21,downregulated_in_PRFT_high,-1.85477702485966,0.0031560978911706,17,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
ITGA9,downregulated_in_PRFT_high,-1.81323440256615,0.000192914099432487,18,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
CD200,downregulated_in_PRFT_high,-1.78960199144612,0.000235385229151112,19,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
ZNF608,downregulated_in_PRFT_high,-1.77283521785618,4.02145406276476e-05,20,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
SHANK1,downregulated_in_PRFT_high,-1.76392031542367,0.000996096568198715,21,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
UGT2B11,downregulated_in_PRFT_high,-1.73999292969794,0.00240157203889066,22,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
IKZF2,downregulated_in_PRFT_high,-1.69910731087943,4.30815609031275e-05,23,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
NPR3,downregulated_in_PRFT_high,-1.63649668537823,0.0132889568860972,24,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
PTPN14,downregulated_in_PRFT_high,-1.6222501470195,0.00169281818042437,25,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
C5orf23,downregulated_in_PRFT_high,-1.61432186581126,0.0109489491226537,26,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
SHANK3,downregulated_in_PRFT_high,-1.61308748997593,0.000676839466279243,27,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
RAMP1,downregulated_in_PRFT_high,-1.56262868217054,0.00301771096172728,28,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
TMIGD2,downregulated_in_PRFT_high,-1.53956734830258,0.0012396609754718,29,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
GIPC3,downregulated_in_PRFT_high,-1.53059915797913,7.57258811251252e-06,30,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
TTLL6,downregulated_in_PRFT_high,-1.52832989842288,0.000195043149708316,31,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
OPALIN,downregulated_in_PRFT_high,-1.52016246992782,0.00806107430599997,32,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
NOG,downregulated_in_PRFT_high,-1.46675684309008,0.000478040599292355,33,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
UMODL1,downregulated_in_PRFT_high,-1.46631218925421,0.00576730586809019,34,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
ROBO4,downregulated_in_PRFT_high,-1.46513942796043,0.00340122244606711,35,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
JUP,downregulated_in_PRFT_high,-1.43239599037689,4.15661114706581e-06,36,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
MMP28,downregulated_in_PRFT_high,-1.42951309810211,0.00086364433171886,37,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
GPR173,downregulated_in_PRFT_high,-1.40599141940657,0.00775076228510142,38,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
MYO5C,downregulated_in_PRFT_high,-1.3982633520449,0.00108788995615794,39,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
HPGD,downregulated_in_PRFT_high,-1.39614910451749,0.00966669325571289,40,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
C1orf186,downregulated_in_PRFT_high,-1.38943527131782,6.08531850831303e-05,41,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
MYCN,downregulated_in_PRFT_high,-1.38408998930766,0.00544531753178479,42,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
FAM171A1,downregulated_in_PRFT_high,-1.38346880513231,0.0129336232825912,43,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
SDK2,downregulated_in_PRFT_high,-1.36491800320769,0.0162422874775962,44,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
CLIP3,downregulated_in_PRFT_high,-1.36015077519379,0.000182802836955653,45,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
C1QTNF4,downregulated_in_PRFT_high,-1.34140475808605,0.00442683993455449,46,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
APP,downregulated_in_PRFT_high,-1.32498650093556,0.0210931715974812,47,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
LRP6,downregulated_in_PRFT_high,-1.31977006148088,0.0203945725751213,48,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
ACY3,downregulated_in_PRFT_high,-1.3126063619353,0.00739079861215171,49,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
GUCY1A3,downregulated_in_PRFT_high,-1.2908097433841,0.00104144562278481,50,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
NKD2,downregulated_in_PRFT_high,-1.28800308740978,0.00379117323309613,51,yes,E:\ai助手\AML_PRFT_Human_Genomics_phase0_audit\03_results_tables\05_deg\deg_prft_high_vs_low_tcga_all.csv,Filtered from existing DEG table with FDR < 0.05; no DEG rerun.
