gene_symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,regulation,ranking_metric,neg_log10_adjP
PHF10,-0.149238318631356,10.8735832369942,-2.28412422221588,0.0235780562446937,0.0834430025850937,-3.80822546744003,Not_significant,-1.62749200064037,1.07861007679298
ACACB,0.419027800053476,8.6505063583815,2.28396507526904,0.023587618637329,0.0834611528626093,-3.80856849164876,Not_significant,1.6273159024748,1.07851562060188
CTNNA1,0.319884322373719,10.8644306358382,2.283877922584,0.023592856671158,0.0834639981164967,-3.80875633041628,Not_significant,1.6272194706698,1.07850081542656
BCAP29,0.176540323442955,9.80747225433526,2.28364431187073,0.0236069021193883,0.083497994268201,-3.80925979457475,Not_significant,1.62696100066917,1.07832395671657
PRND,0.368768377439189,0.783701156069364,2.28342440084995,0.0236201305835333,0.0835011107942753,-3.80973368974087,Not_significant,1.62671770572542,1.07830774716771
ECHDC3,0.575089026998137,4.8583612716763,2.28341391326436,0.023620761612782,0.0835011107942753,-3.80975628879261,Not_significant,1.62670610338228,1.07830774716771
PTPN9,0.147330406308489,9.99574566473988,2.28340844077884,0.0236210908935145,0.0835011107942753,-3.80976808107561,Not_significant,1.6267000492249,1.07830774716771
KDELR1,0.129991967388415,10.9663705202312,2.28323127599604,0.0236317531104366,0.0835194931296742,-3.81014982694677,Not_significant,1.62650405924164,1.07821215001774
R3HDM2,-0.0820115878107242,11.0260653179191,-2.28317460371641,0.0236351646781648,0.0835194931296742,-3.81027193568375,Not_significant,-1.62644136740088,1.07821215001774
SULT1A3,0.198989174017662,10.8016115606936,2.28287065373607,0.023653469268183,0.0835616977216628,-3.81092679189167,Not_significant,1.62610515202851,1.07799274504812
TADA1,-0.11555523924083,8.93379421965318,-2.28282887328895,0.0236559863556492,0.0835616977216628,-3.81101680090753,Not_significant,-1.62605893897517,1.07799274504812
HUS1,0.134629738037971,9.15791676300578,2.28253527561073,0.0236736809319783,0.0836085121695235,-3.81164926455757,Not_significant,1.62573420999829,1.07774950485689
RBMS3,0.546513672814758,1.47834682080925,2.28070197426761,0.0237844327330539,0.0839838982868144,-3.81559680551278,Not_significant,1.62370720219415,1.07580397055114
FGF14,0.507621264367819,1.23342774566474,2.28057325978141,0.0237922255251572,0.0839856648944321,-3.8158738469346,Not_significant,1.62356493214983,1.07579483523013
SETD5,-0.103534990644198,12.0514774566474,-2.28054632884018,0.0237938562941992,0.0839856648944321,-3.81593181047251,Not_significant,-1.62353516571522,1.07579483523013
MICAL3,-0.297887690457076,10.0006242774566,-2.27968745202671,0.0238459158138694,0.0841536406599697,-3.81778003598828,Not_significant,-1.6225859936213,1.07492709080719
LOC340357,0.155870609462711,0.206742774566474,2.27931692763568,0.0238684053416394,0.0842172187724499,-3.81857716908158,Not_significant,1.62217659542395,1.07459910501647
RPF2,0.187532878909403,8.02064797687861,2.2790225100378,0.0238862886831223,0.0842645236452575,-3.81921048188507,Not_significant,1.62185132323675,1.07435522997728
C7,0.901996391339222,3.83311907514451,2.27887585776514,0.0238952009225848,0.0842801690400481,-3.81952591247271,Not_significant,1.62168931336654,1.07427460200216
FAM125A,0.19332306869822,8.00291329479769,2.27868574818741,0.0239067584458629,0.0843051369398507,-3.81993478586205,Not_significant,1.6214793065489,1.07414596183242
COL8A1,0.446156802993855,1.21142601156069,2.27826876515327,0.0239321256441616,0.0843626424559357,-3.82083148935285,Not_significant,1.62101872576887,1.07384982549421
TBC1D15,-0.162895482491287,10.3048884393064,-2.2782619528473,0.023932540266785,0.0843626424559357,-3.82084613763376,Not_significant,-1.62101120170852,1.07384982549421
LRFN1,-0.281561507618271,7.76685664739884,-2.27819672686115,0.0239365104843366,0.0843626424559357,-3.82098638887528,Not_significant,-1.62093916169304,1.07384982549421
SLC10A4,0.532169727345635,2.79785664739884,2.27804392344724,0.0239458136774343,0.0843796324717378,-3.82131493744864,Not_significant,1.62077040106799,1.07376237058538
FZD6,-0.654926089280924,6.73071387283237,-2.27781028586296,0.0239600444460552,0.0844139765398733,-3.82181725067533,Not_significant,-1.62051238066258,1.07358564067753
LOC643677,-0.414737677091677,4.77161040462428,-2.27769092753358,0.0239673173672235,0.0844152931186522,-3.82207384852357,Not_significant,-1.62038057330097,1.07357886717315
OR52N5,-0.453981087944398,0.996852023121387,-2.27765696716771,0.0239693870441562,0.0844152931186522,-3.82214685458193,Not_significant,-1.62034307179631,1.07357886717315
POLG,0.125479310344844,10.6135023121387,2.27754150312551,0.0239764250419244,0.0844242845097613,-3.82239506494412,Not_significant,1.62021557104147,1.07353261129402
GALNT6,0.202202886928657,9.24593468208093,2.27738300884718,0.0239860888493157,0.0844425166447575,-3.82273575714325,Not_significant,1.62004056193788,1.07343883187025
PPP1R3D,0.212540577385738,7.93525433526012,2.27708186512435,0.0240044597505448,0.0844913893687838,-3.82338302080024,Not_significant,1.61970806390842,1.0731875483304
ZNF689,-0.13579370489172,8.19366300578035,-2.27694096712274,0.0240130592846625,0.0845006464585202,-3.82368583247879,Not_significant,-1.619552506923,1.07313996853795
DYNLRB1,0.159356669339765,9.77640867052023,2.2768598722146,0.0240180100331308,0.0845006464585202,-3.82386011004015,Not_significant,1.6194629780918,1.07313996853795
TMEM133,0.534961855118956,2.41024566473988,2.27681816276371,0.0240205566935583,0.0845006464585202,-3.82394974374591,Not_significant,1.61941693173166,1.07313996853795
COG1,-0.111132397754584,9.39073121387283,-2.2760622040936,0.0240667543296832,0.0846473437036539,-3.825574033179,Not_significant,-1.61858247523195,1.07238666582375
PDGFRA,0.692307404437323,3.41071040462428,2.27589462213473,0.0240770060017517,0.0846675809783249,-3.82593403924168,Not_significant,1.61839751898232,1.07228284819779
KIF23,0.31200649558942,8.87813988439306,2.27581767680644,0.0240817143406394,0.084668321021329,-3.8260993278331,Not_significant,1.61831259954967,1.07227905223262
EML4,0.206389120556029,10.1597375722543,2.27558405502661,0.0240960147565598,0.084702779043414,-3.82660114567121,Not_significant,1.61805477951448,1.07210234051439
ARL2BP,0.108325073509763,9.97099421965318,2.27550723723608,0.0241007185360866,0.0847034962142072,-3.82676613913231,Not_significant,1.61797000922573,1.07209866339774
TUBA3E,-0.285886099973262,3.32022138728324,-2.27537358576495,0.024108904323295,0.0847164485685469,-3.82705319060883,Not_significant,-1.61782252654331,1.07203225874821
DEXI,-0.172744640470437,8.95911213872832,-2.27523190315047,0.0241175846510547,0.0847311335333061,-3.82735747375929,Not_significant,-1.61766618845742,1.07195698356164
TMEM209,0.178622226677378,9.2583936416185,2.27471123340819,0.024149507488546,0.0848248764750947,-3.82847553156122,Not_significant,1.61709172193888,1.07147676411696
IFNAR2,0.160505546645313,10.2926341040462,2.27453951094885,0.0241600440824608,0.0848248764750947,-3.82884422625316,Not_significant,1.61690227763567,1.07147676411696
C10orf95,-0.351682598235757,4.25762832369942,-2.2744690012137,0.0241643716022954,0.0848248764750947,-3.82899560577527,Not_significant,-1.61682449426415,1.07147676411696
PIPOX,-0.367467775995714,4.42410057803468,-2.27445353395683,0.0241653209925119,0.0848248764750947,-3.82902881231548,Not_significant,-1.61680743167135,1.07147676411696
CHCHD5,0.205516412723887,7.29322427745665,2.2743039223181,0.0241745059353458,0.0848248764750947,-3.82935000148634,Not_significant,1.6166423930152,1.07147676411696
SNORA53,-0.379299826249659,3.0826387283237,-2.2742598362172,0.0241772130471291,0.0848248764750947,-3.82944464259507,Not_significant,-1.61659376253276,1.07147676411696
HSPH1,0.20628036621226,10.6912445086705,2.27421093356794,0.0241802162296976,0.0848248764750947,-3.82954962153189,Not_significant,1.61653981981335,1.07147676411696
INTS12,0.109795322106411,8.30042196531792,2.27420929279277,0.0241803169977347,0.0848248764750947,-3.82955314373436,Not_significant,1.616538009949,1.07147676411696
FLJ39653,-0.25887357658379,8.5707161849711,-2.27403995801871,0.024190718650128,0.0848455539165287,-3.82991663673415,Not_significant,-1.61635122956499,1.07137091068406
DDT,0.20421984763434,8.16977341040463,2.27388498364861,0.0242002416211453,0.0848500339530343,-3.8302492814787,Not_significant,1.61618029789534,1.07134797956183
FPR3,0.583453662122434,4.30454450867052,2.27387246424121,0.0242010110653337,0.0848500339530343,-3.83027615283098,Not_significant,1.61616648976656,1.07134797956183
CACNA1A,-0.427593571237633,4.57190809248555,-2.27379001245049,0.0242060790960797,0.0848519986786971,-3.83045312187971,Not_significant,-1.61607555193957,1.07133792347116
LRRC4,0.325314969259568,7.43339537572254,2.27356449328202,0.0242199457320949,0.0848847995645046,-3.83093713043247,Not_significant,1.61582683428455,1.07117007249208
NEK2,0.358448663458986,7.16072658959538,2.27331214002838,0.0242354705663938,0.0849169592229816,-3.83147867671061,Not_significant,1.61554854340959,1.07100556580519
RAB11FIP3,-0.253795188452262,9.13585028901734,-2.27321924303144,0.024241187803274,0.0849169592229816,-3.83167801803486,Not_significant,-1.61544610382221,1.07100556580519
CXCL1,0.698073469660529,3.78066242774566,2.27319540526532,0.0242426550607896,0.0849169592229816,-3.83172916863527,Not_significant,1.61541981787601,1.07100556580519
C5orf46,-0.20382773322641,0.230409826589595,-2.27297616993318,0.0242561530326288,0.0849484324997591,-3.8321995757677,Not_significant,-1.6151780760655,1.07084463048517
ARCN1,0.134169847634336,11.5621959537572,2.27280459728831,0.024266721071506,0.0849696349423416,-3.83256768465043,Not_significant,1.61498890173787,1.07073624761568
IFI27,0.742994052392414,2.98296184971098,2.27241069908217,0.0242909985133647,0.0850388238823837,-3.83341269389636,Not_significant,1.61455463258345,1.0703827548926
ZMAT2,0.173393798449627,9.79173757225434,2.27182249546026,0.0243272912670182,0.0851500429175067,-3.83467428006319,Not_significant,1.61390624508797,1.06981512880729
GP1BA,0.30610864742049,7.59408670520231,2.27112498447127,0.0243703898264948,0.0852774590710104,-3.83616991201501,Not_significant,1.61313752382547,1.06916574837237
DSTN,0.230652673082076,9.69651040462428,2.27108674637454,0.0243727544518719,0.0852774590710104,-3.83625189124073,Not_significant,1.61309538687395,1.06916574837237
TM9SF1,0.107490176423436,9.48631040462428,2.27027918080744,0.0244227407850144,0.0854364751044623,-3.83798293997086,Not_significant,1.61220559997281,1.06835667785134
TIMM16,0.25474263565893,6.65279826589595,2.26944178404829,0.024474668213438,0.0856022211909618,-3.83977732169293,Not_significant,1.61128318692216,1.06751496618193
SNORA26,-0.121806482224004,0.103608670520231,-2.26923230968018,0.0244876729125931,0.0856317954498706,-3.8402260880267,Not_significant,-1.61105248434198,1.0673649499897
PNPLA6,0.255270074846324,10.541176300578,2.26826283064469,0.0245479393174629,0.0858265991292574,-3.84230253912625,Not_significant,1.60998495896329,1.06637809601124
C21orf63,0.529216519647162,4.88440057803468,2.26789108627634,0.0245710826824432,0.0858915618225275,-3.84309852791432,Not_significant,1.60957570665988,1.06604950012591
AGA,0.195339681903247,8.37888208092486,2.26775599017373,0.0245794979654686,0.0859050259379837,-3.8433877688367,Not_significant,1.60942699179348,1.065981426701
GBP6,-0.350572627639665,1.37071907514451,-2.26733632425998,0.0246056554782211,0.0859665777903549,-3.84428617072759,Not_significant,-1.60896506116098,1.06567036157566
BMPR1B,0.834667161186852,2.52160289017341,2.2673269001829,0.0246062431541878,0.0859665777903549,-3.84430634357236,Not_significant,1.60895468869267,1.06567036157566
IGJ,0.588220328789108,10.2232416184971,2.26686805613224,0.0246348710485844,0.0860347094786825,-3.84528843347168,Not_significant,1.60844970670082,1.06532630347818
FAM22A,-0.297485592087669,5.65894393063584,-2.26685727715062,0.0246355439134208,0.0860347094786825,-3.84531150208912,Not_significant,-1.60843784475544,1.06532630347818
RHBG,0.206198249131249,0.197547398843931,2.26679461324289,0.0246394559498288,0.0860347094786825,-3.84544561009132,Not_significant,1.60836888581751,1.06532630347818
ZNF25,0.175983801122696,8.4391098265896,2.26670649293868,0.0246449581184991,0.0860379620961844,-3.8456341918243,Not_significant,1.60827191554619,1.06530988490549
GP5,0.524621304464053,3.56907341040462,2.26608021834705,0.0246840931948488,0.0861586075097039,-3.84697425125695,Not_significant,1.60758282257477,1.06470132869497
RG9MTD3,-0.127659609730006,8.351587283237,-2.26532210294296,0.0247315394721835,0.0863082126481985,-3.84859594866668,Not_significant,-1.60674884912738,1.06394787707628
SSB,0.160987503341371,10.6308462427746,2.26511501557756,0.0247445137802016,0.0863374842258601,-3.84903884398822,Not_significant,1.60652107548184,1.06380061033281
GLUL,0.220135578722292,13.5538086705202,2.26484772126636,0.0247612689272527,0.086379934448963,-3.84961044690031,Not_significant,1.60622710302902,1.06358712986093
C19orf63,0.204301109329073,10.1952445086705,2.26339786655974,0.0248523248085141,0.0866717080384031,-3.85270982334947,Not_significant,1.60463297899166,1.0621226447152
PRAM1,-0.341656468858577,10.9862971098266,-2.26336939219761,0.0248541160216373,0.0866717080384031,-3.85277067473453,Not_significant,-1.60460167866267,1.0621226447152
C17orf71,0.171455118952167,8.60892774566474,2.26243745433273,0.0249128029458978,0.0868602709119429,-3.85476188324986,Not_significant,1.60357740713012,1.0611788204334
CECR5,0.284635498529823,8.88365202312139,2.26212322442904,0.0249326182146089,0.086913260235518,-3.85543310310514,Not_significant,1.60323211313474,1.06091395878974
LOC595101,-0.269797086340532,9.27396820809249,-2.26194089060302,0.0249441224559631,0.0869345670670178,-3.85582254232751,Not_significant,-1.6030317701067,1.06080750431703
ATXN1,0.433816439454704,9.37923179190751,2.26183443149972,0.0249508415716041,0.0869345670670178,-3.85604991023675,Not_significant,1.6029148013937,1.06080750431703
PIGF,0.143444239508173,8.04528786127168,2.26180680743897,0.0249525853093443,0.0869345670670178,-3.85610890612929,Not_significant,1.6028844509458,1.06080750431703
UBXN2B,0.185661440791247,10.0612219653179,2.26164123181919,0.0249630393151139,0.086948908842802,-3.8564625068943,Not_significant,1.60270253928507,1.06073586376505
DCLK3,0.190786273723603,0.239238728323699,2.26155815145312,0.0249682862303249,0.086948908842802,-3.85663992288047,Not_significant,1.6026112656685,1.06073586376505
INTU,0.846953702218665,4.60015260115607,2.26152217003063,0.0249705589249993,0.086948908842802,-3.85671675838064,Not_significant,1.6025717365703,1.06073586376505
TARDBP,-0.094240911520961,11.8524664739884,-2.26134650322275,0.0249816571624988,0.0869714655866243,-3.85709186453192,Not_significant,-1.60237875600761,1.06062321141527
METTL9,0.251932892274818,11.2537329479769,2.26057139883776,0.0250306779869979,0.0871243408645679,-3.85874663886875,Not_significant,1.60152738682708,1.05986049451762
MAP2,0.439932010157714,1.80515260115607,2.26050587649964,0.0250348257403553,0.0871243408645679,-3.85888649838143,Not_significant,1.60145542724352,1.05986049451762
CFL2,-0.168836113338664,7.86193583815029,-2.26036185725025,0.0250439446847153,0.0871399657569467,-3.85919389864149,Not_significant,-1.60129726412464,1.05978261506324
EMR1,0.685467174552279,8.45567052023121,2.26027487627404,0.0250494535108933,0.0871430258527178,-3.85937954527916,Not_significant,1.60120174443914,1.05976736420376
C17orf78,-0.371136246992776,3.90851271676301,-2.26003044458585,0.025064939937301,0.0871704818685327,-3.85990120867408,Not_significant,-1.60093333174233,1.05963055327708
HRC,0.441607845495859,0.808097687861272,2.2600041333225,0.0250666074348899,0.0871704818685327,-3.85995735871604,Not_significant,1.60090444035399,1.05963055327708
MEF2C,-0.481783400160371,10.8725716763006,-2.25955498813837,0.0250950873192492,0.0872534029733187,-3.86091577051218,Not_significant,-1.60041128883619,1.05921762610272
HNRNPAB,0.152318404170018,11.338398265896,2.25871030992645,0.0251487241343448,0.0874163924779595,-3.86271770795284,Not_significant,1.59948404303227,1.0584071200523
ZNF565,-0.149179296979408,6.98717803468208,-2.25867052794941,0.0251512527444023,0.0874163924779595,-3.8628025585273,Not_significant,-1.59944037854318,1.0584071200523
SP5,0.136196698743652,0.151579190751445,2.25857356471092,0.0251574168225588,0.0874216751463626,-3.86300936454294,Not_significant,1.59933395453452,1.05838087595376
NEAT1,-0.295969566960681,14.7148121387283,-2.25801115048955,0.0251931962406927,0.0875298497664818,-3.86420873321186,Not_significant,-1.59871673041226,1.05784381694144
MITD1,0.133591058540518,7.82295953757225,2.25752308768779,0.0252242816018265,0.0876216786995353,-3.86524931702213,Not_significant,1.59818119380484,1.05738843064927
C10orf53,0.124557244052393,0.0869583815028902,2.25719423153203,0.0252452457608896,0.0876783221776728,-3.86595034184733,Not_significant,1.59782039711828,1.0571077694887
SLC25A20,0.131267816091968,9.23331329479769,2.25696635112625,0.0252597817659935,0.0877126234943851,-3.86643605963811,Not_significant,1.59757040588814,1.05693789900077
RHD,0.758553822507359,5.61068670520231,2.25687215082589,0.025265792736466,0.0877173150998223,-3.86663683025665,Not_significant,1.59746707084069,1.05691466991719
C5orf47,0.251966813686181,0.517498843930636,2.25672287781785,0.0252753204824947,0.0877199625338772,-3.8669549620773,Not_significant,1.59730332899526,1.05690156248624
OSCP1,0.371527492649034,3.36634566473988,2.25660531773457,0.0252828262745781,0.0877199625338772,-3.86720549312362,Not_significant,1.59717437948594,1.05690156248624
LINGO1,0.45078766372628,1.55406994219653,2.25658695344449,0.025283998944714,0.0877199625338772,-3.86724462795835,Not_significant,1.59715423647056,1.05690156248624
COPA,0.10560034750069,12.1369751445087,2.25656821868813,0.0252851953202729,0.0877199625338772,-3.86728455195863,Not_significant,1.59713368722862,1.05690156248624
ERCC3,-0.116065049452002,10.3204913294798,-2.25645127814571,0.0252926640981369,0.0877212970478382,-3.86753374666894,Not_significant,-1.59700542363369,1.05689495546517
MYSM1,-0.269806067896269,9.3841450867052,-2.25641627362002,0.0252949001474536,0.0877212970478382,-3.86760833727803,Not_significant,-1.59696703064543,1.05689495546517
TP53BP2,0.12922979149962,10.5179965317919,2.25567305107014,0.0253424171056105,0.0878698949338759,-3.86919180186552,Not_significant,1.59615196539707,1.05615989288479
SRP19,0.134857270783231,9.06033583815029,2.25520236195123,0.0253725502783173,0.0879581742981665,-3.87019436948399,Not_significant,1.5956358782203,1.05572379364118
CD160,-0.201215223202334,7.40133526011561,-2.25509039413612,0.0253797229787899,0.0879668395051999,-3.87043283189268,Not_significant,-1.59551312256596,1.05568101119062
ATR,-0.177892328254456,10.6426722543353,-2.25493185980431,0.0253898817749083,0.0879858495086292,-3.87077044984977,Not_significant,-1.59533932136434,1.05558716846882
B3GALT2,-0.297850227211964,6.1990838150289,-2.25471675847059,0.0254036710292213,0.0880174311529655,-3.87122849833839,Not_significant,-1.5951035198945,1.05543131076026
ORMDL1,0.145506655974364,10.7224947976879,2.25448631818766,0.0254184508518053,0.0880524326158232,-3.87171916479662,Not_significant,1.59485092140648,1.05525864132038
LOC151658,0.143007725207164,0.0834450867052023,2.25424466778323,0.0254339577226399,0.0880899393138864,-3.87223364978328,Not_significant,1.59458605494951,1.05507368920386
WNT8A,-0.2836428762363,0.502389017341041,-2.2540664455133,0.0254453996565971,0.0881085192377979,-3.87261306005828,Not_significant,-1.59439072351768,1.05498209750067
SERINC1,0.138416653301279,11.3695595375723,2.25401530777153,0.0254486835473814,0.0881085192377979,-3.87272191994284,Not_significant,1.59433467866692,1.05498209750067
ZBBX,-0.229775955626838,0.428656069364162,-2.25273318140851,0.0255311382932527,0.0883777394689571,-3.87545049720797,Not_significant,-1.59292982195807,1.05365711104159
LPPR1,0.303612042234698,0.183535838150289,2.2525410978993,0.0255435114221611,0.0884036287842328,-3.87585915688213,Not_significant,1.59271940126037,1.05352990774006
LMBRD1,0.161874525527955,9.33552138728324,2.2524712807065,0.0255480100183928,0.0884036287842328,-3.876007685563,Not_significant,1.59264292220985,1.05352990774006
PFKM,0.454527078321317,6.68032138728324,2.25224990861113,0.0255622784645415,0.0884367450499041,-3.87647860259268,Not_significant,1.59240043844493,1.05336725018287
TBX10,-0.389377706495587,1.04694624277457,-2.251887701031,0.0255856394001347,0.0885013002697785,-3.87724902002001,Not_significant,-1.59200372528243,1.0530503485582
M6PR,0.115819272921703,11.8502676300578,2.25175787305873,0.0255940173175593,0.0885056276378664,-3.87752513640706,Not_significant,1.59186154053274,1.0530291137726
GUCY2GP,-0.148009890403635,0.16632774566474,-2.25172260012109,0.0255962939258683,0.0885056276378664,-3.87760015182847,Not_significant,-1.59182291140927,1.0530291137726
CLIC6,0.528282290831332,1.68010867052023,2.25086381577004,0.0256517766781041,0.0886513050159988,-3.87942619854972,Not_significant,1.59088254966425,1.05231486686424
TBC1D8,0.402064661855134,8.58276878612717,2.25084515219277,0.0256529836240883,0.0886513050159988,-3.87946587592943,Not_significant,1.59086211608351,1.05231486686424
RNF32,-0.247218724939846,5.89570520231214,-2.25083377418991,0.0256537194470432,0.0886513050159988,-3.8794900645669,Not_significant,-1.5908496590816,1.05231486686424
CHRNA6,0.807430513231761,2.25439421965318,2.25077899172961,0.0256572625226924,0.0886513050159988,-3.87960652566791,Not_significant,1.59078968212748,1.05231486686424
POLR2E,0.164453475006695,10.2504497109827,2.25045590023072,0.0256781672688934,0.0887072528298128,-3.88029332612289,Not_significant,1.59043597645249,1.05204087018864
ZNF671,-0.199393584603037,8.55286878612717,-2.24997618395985,0.0257092334014354,0.0887982769813983,-3.88131289501485,Not_significant,-1.5899108729678,1.05159546107648
PNPLA8,0.19713047313555,9.3131838150289,2.24964205904623,0.025730890494393,0.0888449289591562,-3.8820229092468,Not_significant,1.58954518347061,1.05136735556725
EIF4EBP2,0.123410318096781,12.4402641618497,2.24962217531399,0.0257321798069124,0.0888449289591562,-3.88206515897666,Not_significant,1.58952342257258,1.05136735556725
PICALM,0.175325113606025,11.9412843930636,2.24914726431037,0.025762991015295,0.0889234807997082,-3.88307416393845,Not_significant,1.58900371794146,1.0509835457198
CD52,-0.618615757818747,9.56657514450867,-2.24907766193233,0.0257675093713953,0.0889234807997082,-3.88322202562755,Not_significant,-1.5889275573332,1.0509835457198
TNFRSF1B,0.574175821972753,10.766250867052,2.24905312146274,0.0257691026223124,0.0889234807997082,-3.88327415780894,Not_significant,1.5889007049634,1.0509835457198
RAP1GAP,0.781158246458174,3.97606936416185,2.24895740855157,0.0257753174519186,0.0889268500679756,-3.88347747899052,Not_significant,1.58879597718829,1.05096709082079
KIRREL3,0.5330411788292,5.16947861271676,2.24883278102294,0.0257834117247343,0.0889268500679756,-3.88374221075536,Not_significant,1.58865961626148,1.05096709082079
ALG10,-0.230617147821425,8.23981676300578,-2.24881985505401,0.0257842513637384,0.0889268500679756,-3.88376966709741,Not_significant,-1.58864547365487,1.05096709082079
FCRLB,0.466454811547725,3.88360693641619,2.24861731615375,0.0257974109055268,0.0889559375133974,-3.88419986514042,Not_significant,1.58842387876027,1.05082505889826
ZNF540,-0.410656869820894,6.1572323699422,-2.24851491806039,0.0258040662370866,0.0889625902650032,-3.88441734754817,Not_significant,-1.58831185197547,1.05079258051224
TMEM11,0.166830633520464,8.3685323699422,2.2483607924922,0.0258140864031034,0.0889709439349128,-3.88474467590597,Not_significant,1.58814324063853,1.0507518017713
CCDC45,-0.143563124832916,9.89849537572254,-2.24833225337236,0.025815942189359,0.0889709439349128,-3.88480528431846,Not_significant,-1.58811202013555,1.0507518017713
SYNJ1,0.167618096765585,9.65831907514451,2.24722738155531,0.0258878771589545,0.0891898015137877,-3.88715113932007,Not_significant,1.58690356084172,1.04968480256898
PNMAL1,0.829445161721467,1.92939075144509,2.24714940229046,0.0258929607589641,0.0891898015137877,-3.88731666326008,Not_significant,1.5868182868474,1.04968480256898
DHX29,0.146947353648772,9.80407861271676,2.24713866972635,0.0258936605011076,0.0891898015137877,-3.88733944448648,Not_significant,1.58680655045123,1.04968480256898
TMEM99,0.389416786955367,4.85197341040462,2.24700989944906,0.0259020573569295,0.0892024016990197,-3.88761276771876,Not_significant,1.58666573926715,1.04962345245583
TULP4,-0.358175153702202,8.94161560693642,-2.2468982358955,0.02590934063951,0.0892111630141094,-3.88784976888718,Not_significant,-1.58654363912788,1.04958079885147
MLH3,-0.205451737503328,9.24508150289017,-2.24609845797277,0.0259615585799754,0.0893746120536681,-3.8895469395604,Not_significant,-1.58566923859106,1.04878583031888
NFYA,-0.164541178829165,10.733936416185,-2.24591771040585,0.0259733723947489,0.0893989325212567,-3.88993041656387,Not_significant,-1.58547165771212,1.0486676669188
KLHL12,0.115766345896835,9.69454566473988,2.24559055490986,0.0259947674790017,0.0894562162750874,-3.89062444114151,Not_significant,1.58511406294047,1.04838947510593
C10orf137,-0.133029136594475,9.53593583815029,-2.24513139205052,0.0260248214086348,0.0895432714670338,-3.89159834433567,Not_significant,-1.5846122420868,1.04796704269631
TUSC5,0.350994506816362,0.853289595375723,2.24488121313766,0.0260412093043991,0.0895607690856994,-3.89212890511761,Not_significant,1.58433885182302,1.04788218565753
UTF1,0.506287249398561,1.3884161849711,2.24484150536382,0.0260438111776649,0.0895607690856994,-3.89221310928425,Not_significant,1.58429546202716,1.04788218565753
INTS2,-0.16343282544773,9.43886705202312,-2.2448358723785,0.0260441803004207,0.0895607690856994,-3.89222505445967,Not_significant,-1.58428930675139,1.04788218565753
STT3A,0.146696752205312,11.1682549132948,2.24463057624244,0.026057636222565,0.0895906747495092,-3.89266038133191,Not_significant,1.58406498317666,1.04773719252085
SEC16B,0.781324966586489,6.4321485549133,2.24442231412921,0.0260712927401578,0.0896041881022198,-3.89310195920316,Not_significant,1.58383743388738,1.04767169092743
TRPM7,-0.148121932638309,11.3949190751445,-2.24437493314589,0.0260744005578652,0.0896041881022198,-3.89320241564979,Not_significant,-1.58378566707799,1.04767169092743
HK2,-0.231339441325829,10.7586930635838,-2.2443528839612,0.0260758469200999,0.0896041881022198,-3.89324916331799,Not_significant,-1.58376157717745,1.04767169092743
NAT15,0.152953595295395,10.1312560693642,2.24341384587168,0.0261375100473239,0.0897996877406141,-3.89523966734018,Not_significant,1.58273578723036,1.04672517349711
TSSC4,0.211601844426638,8.05935202312139,2.24293179565706,0.0261692138404004,0.0898922046225723,-3.89626117732461,Not_significant,1.58220932397473,1.04627796829114
PTPN2,0.132662149157998,10.0312075144509,2.24263074798034,0.0261890303426352,0.0899438619174905,-3.89689902095844,Not_significant,1.58188058117151,1.04602846907575
PLXDC2,0.537614354450705,8.82961213872832,2.24233833540242,0.0262082909616198,0.0899935915836429,-3.89751849182077,Not_significant,1.58156129840241,1.04578841543793
SNORA48,-0.407587489975937,2.36893988439306,-2.24174407593525,0.0262474716699894,0.0901116919051395,-3.89877718558871,Not_significant,-1.58091252435919,1.04521885607471
GJD3,0.53313628708902,2.77095202312139,2.24140937414363,0.0262695616946367,0.090156131416157,-3.89948597508491,Not_significant,1.58054717331932,1.04500473206246
LOC400043,0.40489977278803,2.02523988439306,2.2414028153506,0.0262699947310678,0.090156131416157,-3.89949986347894,Not_significant,1.58054001431969,1.04500473206246
GALK1,0.212480740443744,7.82493005780347,2.2413133872554,0.0262758997344655,0.0901577527851044,-3.89968922569405,Not_significant,1.58044240401434,1.04499692177552
CRIPT,-0.159634255546628,8.81330173410405,-2.24125060184787,0.0262800461927257,0.0901577527851044,-3.899822168296,Not_significant,-1.58037387574741,1.04499692177552
ARHGAP42,0.570129323710243,3.0305612716763,2.24108078507999,0.0262912640471354,0.0901798021908303,-3.90018172285861,Not_significant,1.58018853312153,1.04489072165226
SIGLEC5,0.399689721999479,8.60479421965318,2.24094244038286,0.0263004059862719,0.0901947244098346,-3.90047462235889,Not_significant,1.58003754747082,1.04481886408447
IER2,0.319431515637552,11.5191971098266,2.24055426687386,0.0263260716284001,0.0902662973284159,-3.90129636146937,Not_significant,1.57961394140256,1.04447437168468
CTSK,0.259189855653583,6.82752658959538,2.24028706517254,0.0263437514193472,0.0903016664446139,-3.90186193290252,Not_significant,1.57932238029627,1.04430423505723
C12orf32,0.142156321839098,8.95008901734104,2.24025337510291,0.026345981306514,0.0903016664446139,-3.90193323834651,Not_significant,1.57928562066048,1.04430423505723
SLC43A2,0.535104544239529,8.69750346820809,2.23961369380541,0.0263883519271831,0.090430427212324,-3.90328693999432,Not_significant,1.57858773260225,1.04368541745565
